dt_local,lf_sys,stwpf,wgrpp,stppf,temp_fcst,temp_act,wind,solar,outage_total,outage_houston,outage_irr
2026-07-23 04:00:00,60933.27,8533.1,7058.3,0.0,27.8,27.7,8710.0,0.0,6621.0,1937.0,6414.0
2026-07-23 05:00:00,61289.34,7396.2,6008.8,0.0,27.3,27.5,8211.0,0.0,6621.0,1937.0,5958.0
2026-07-23 06:00:00,61765.84,6597.4,5294.0,92.5,27.0,27.3,6651.0,71.0,6031.0,1937.0,5604.0
2026-07-23 07:00:00,62206.83,5822.3,4596.0,5325.0,26.4,26.8,5025.0,5032.0,6034.0,1937.0,5404.0
2026-07-23 08:00:00,64806.09,4739.2,3610.5,20860.7,27.5,27.9,3619.0,18999.0,5979.0,1982.0,5432.0
2026-07-23 09:00:00,68661.28,4310.9,3211.7,30559.0,28.9,29.2,3852.0,27013.0,5928.0,1972.0,5432.0
2026-07-23 10:00:00,72877.64,4424.1,3302.1,32684.8,30.1,30.3,4153.0,29969.0,6022.0,1972.0,5432.0
2026-07-23 11:00:00,76739.3,4331.8,3209.3,33679.7,30.5,30.9,2926.0,30579.0,6134.0,1972.0,5432.0
2026-07-23 12:00:00,80208.74,4298.3,3169.2,33458.9,31.6,30.0,2185.0,30715.0,6016.0,1972.0,5432.0
2026-07-23 13:00:00,83248.86,4741.3,3550.6,31623.2,31.9,31.9,2192.0,30543.0,5922.0,1972.0,5432.0
2026-07-23 14:00:00,84799.78,5683.0,4362.0,31102.9,32.6,32.7,2973.0,29746.0,5922.0,1972.0,5432.0
2026-07-23 15:00:00,85348.4,6925.1,5394.7,30043.0,28.8,31.9,4993.0,27506.0,5922.0,1972.0,5409.0
2026-07-23 16:00:00,85349.16,8598.5,6854.5,27957.0,30.7,29.4,8544.0,25136.0,5810.0,1972.0,5360.0
2026-07-23 17:00:00,84855.11,10375.4,8509.4,25819.7,26.9,26.7,10953.0,22505.0,5813.0,1972.0,5360.0
2026-07-23 18:00:00,83629.03,12001.1,10059.6,20836.1,26.7,25.9,11638.0,18314.0,5810.0,1972.0,4683.0
2026-07-23 19:00:00,81664.65,13620.5,11565.2,8265.8,28.0,26.1,11584.0,8421.0,5752.0,1927.0,4647.0
2026-07-23 20:00:00,79097.68,15173.1,13007.4,738.1,27.3,25.6,12551.0,845.0,5752.0,1927.0,5001.0
2026-07-23 21:00:00,76893.92,16713.9,14459.4,0.0,26.7,25.4,15155.0,2.0,5752.0,1927.0,5401.0
2026-07-23 22:00:00,73425.31,17824.2,15503.8,0.0,26.5,25.4,16808.0,2.0,5752.0,1927.0,5601.0
2026-07-23 23:00:00,69614.97,18088.1,15711.3,0.0,26.4,26.2,16687.0,2.0,5118.0,1508.0,5584.0
2026-07-24 00:00:00,65446.25,18326.3,16565.9,0.0,26.2,26.5,14876.0,1.0,9002.0,2366.0,6562.0
2026-07-24 01:00:00,62550.59,17295.6,15552.0,0.0,26.4,26.0,14262.0,1.0,9002.0,2366.0,6562.0
2026-07-24 02:00:00,60291.76,16025.3,14309.6,0.0,26.3,25.8,15864.0,1.0,9002.0,2366.0,6230.0
2026-07-24 03:00:00,58609.94,14811.0,13134.0,0.0,26.1,25.8,15435.0,1.0,9002.0,2366.0,6230.0
2026-07-24 04:00:00,57902.85,13626.2,11972.2,0.0,25.8,25.7,14510.0,0.0,9002.0,2366.0,6230.0
2026-07-24 05:00:00,58072.91,12535.4,10903.0,0.0,25.8,25.7,12659.0,0.0,9002.0,2366.0,6230.0
2026-07-24 06:00:00,58753.8,9982.4,9982.4,64.2,25.5,25.8,10828.0,24.0,9002.0,2366.0,5594.0
2026-07-24 07:00:00,59535.73,8730.6,8730.6,4114.3,25.8,25.6,9739.0,3461.0,9088.0,2366.0,5394.0
2026-07-24 08:00:00,62248.17,7764.5,7764.5,16313.4,26.9,26.6,8217.0,14501.0,9088.0,2366.0,5394.0
2026-07-24 09:00:00,66155.99,7834.3,7834.3,24269.4,27.5,28.4,10631.0,22537.0,9179.0,2462.0,5394.0
2026-07-24 10:00:00,70323.52,7892.6,7892.6,27963.5,29.6,30.2,9839.0,26694.0,9179.0,2462.0,5394.0
2026-07-24 11:00:00,74217.66,7553.3,7553.3,29869.7,30.7,31.4,9004.0,28842.0,9460.0,2462.0,5394.0
2026-07-24 12:00:00,77783.85,7467.9,7467.9,30690.5,31.7,32.4,8624.0,29570.0,8716.0,2462.0,5394.0
2026-07-24 13:00:00,80867.51,7780.7,7780.7,31439.8,30.7,33.1,8802.0,30123.0,8716.0,2462.0,5394.0
2026-07-24 14:00:00,82412.3,8562.9,8562.9,30831.5,31.5,33.7,9745.0,30360.0,8616.0,2362.0,5394.0
2026-07-24 15:00:00,82891.78,9671.3,9671.3,29780.8,31.2,33.6,11051.0,29426.0,8410.0,2362.0,5394.0
2026-07-24 16:00:00,82905.41,11171.4,11171.4,28697.3,31.5,33.3,13342.0,28911.0,8280.0,2362.0,5394.0
2026-07-24 17:00:00,82691.06,15048.1,13028.9,26419.1,31.2,33.0,16667.0,26447.0,8275.0,2362.0,5295.0
2026-07-24 18:00:00,81887.27,16924.9,14789.6,20945.5,30.6,31.7,19714.0,20815.0,8231.0,2362.0,4595.0
2026-07-24 19:00:00,80206.11,18389.0,16202.9,9423.6,29.8,31.4,20949.0,9387.0,8078.0,2212.0,4634.0
2026-07-24 20:00:00,77460.87,19776.8,17534.0,763.7,28.1,30.1,20572.0,683.0,8078.0,2212.0,4729.0
2026-07-24 21:00:00,75351.32,21319.4,19075.2,0.0,27.1,28.8,20220.0,0.0,8078.0,2212.0,4823.0
2026-07-24 22:00:00,72222.97,22600.9,20364.0,0.0,26.5,28.1,20932.0,0.0,8078.0,2212.0,5001.0
2026-07-24 23:00:00,68629.13,23020.0,20776.4,0.0,26.2,27.7,20702.0,0.0,6996.0,2087.0,4800.0
2026-07-25 00:00:00,63789.75,22892.1,21090.8,0.0,25.9,27.4,20169.0,0.0,8369.0,2311.0,6262.0
2026-07-25 01:00:00,60925.71,22235.7,20366.7,0.0,26.2,26.6,18874.0,0.0,8369.0,2311.0,6262.0
2026-07-25 02:00:00,58674.94,21084.2,19176.3,0.0,26.0,26.3,18073.0,0.0,8369.0,2311.0,6262.0
2026-07-25 03:00:00,56833.7,19878.2,17998.1,0.0,25.8,26.1,16819.0,0.0,8369.0,2311.0,6262.0
2026-07-25 04:00:00,55640.01,18618.2,16790.0,0.0,25.5,25.8,15764.0,0.0,8369.0,2311.0,6232.0
2026-07-25 05:00:00,54983.02,17435.1,15638.8,0.0,25.1,25.5,15500.0,0.0,8369.0,2311.0,6232.0
2026-07-25 06:00:00,54551.81,16255.2,14488.6,61.5,24.8,25.2,16408.0,40.0,8369.0,2311.0,6083.0
2026-07-25 07:00:00,55211.87,14533.8,12830.4,4228.9,24.8,24.6,15676.0,4262.0,8352.0,2311.0,5683.0
2026-07-25 08:00:00,58552.09,13175.4,11515.1,17046.1,26.7,26.5,14699.0,18153.0,8352.0,2311.0,5683.0
2026-07-25 09:00:00,63181.03,12605.3,10944.2,25775.1,28.7,28.4,16088.0,27401.0,8352.0,2311.0,5683.0
2026-07-25 10:00:00,67939.76,11461.9,9790.7,29726.8,29.9,29.9,15459.0,31461.0,8707.0,2311.0,5683.0
2026-07-25 11:00:00,72394.32,9936.8,8249.9,31609.3,31.1,30.9,14246.0,32158.0,8707.0,2311.0,5683.0
2026-07-25 12:00:00,76409.24,8674.1,7029.9,32306.5,32.2,31.8,12506.0,33254.0,8707.0,2311.0,5683.0
2026-07-25 13:00:00,79612.33,7958.3,6331.2,32738.8,33.4,33.2,11539.0,33684.0,8352.0,2311.0,5683.0
2026-07-25 14:00:00,81633.11,8058.6,6397.7,32537.6,34.4,33.9,11172.0,33729.0,8352.0,2311.0,5683.0
2026-07-25 15:00:00,83003.18,8680.0,6956.6,31977.3,35.0,34.1,11274.0,33288.0,8352.0,2311.0,5683.0
2026-07-25 16:00:00,83529.65,9639.3,7831.1,31429.1,35.3,33.9,11699.0,31998.0,8234.0,2311.0,5662.0
2026-07-25 17:00:00,83518.77,10928.3,9051.8,29382.5,34.0,33.5,12158.0,29496.0,8234.0,2311.0,5662.0
2026-07-25 18:00:00,82597.09,12509.2,10547.2,23789.8,32.8,33.0,13381.0,23585.0,8234.0,2311.0,5021.0
2026-07-25 19:00:00,80546.39,14258.0,12175.3,10096.0,,,14776.0,10546.0,8231.0,2311.0,5082.0
2026-07-25 20:00:00,77534.92,16122.8,13929.7,825.1,,,15571.0,783.0,8231.0,2311.0,5069.0
2026-07-25 21:00:00,75298.77,18261.3,15979.2,0.0,,,17361.0,0.0,8231.0,2311.0,5069.0
2026-07-25 22:00:00,71899.16,20159.9,17802.5,0.0,,,19103.0,0.0,8231.0,2311.0,5206.0
2026-07-25 23:00:00,68224.23,21097.4,18735.2,0.0,,,20367.0,1.0,8158.0,2311.0,5028.0
